throttles,time,vehicle_mass,vehicle_propellant,pursuer_pos_x,pursuer_pos_y,pursuer_pos_z,pursuer_vel_x,pursuer_vel_y,pursuer_vel_z,evader_pos_x,evader_pos_y,evader_pos_z,evader_vel_x,evader_vel_y,evader_vel_z
"[1.0, 0, 0]",5.219999999999977,6685.0,1200.0,707686.1880639218,-248354.8675161522,-0.0005506041112728153,718.5068507634356,2047.5719189147765,-1.4105982032174113e-07,708548.6551943705,-245883.01514721545,-0.4296258005548641,711.3551048185362,2050.0675051318835,0.003578068835276381
