5.259999999999976,2617.9958609760815
10.519999999999865,2618.010086846997
15.739999999999753,2618.282799312073
20.919999999999643,2618.9080616320452
26.119999999999532,2666.48086959807
31.31999999999942,2626.1688730474607
36.52000000000011,2624.6278048509616
41.70000000000092,2616.4338730847176
46.88000000000173,2607.66281781006
52.08000000000254,2598.284555884558
57.32000000000336,2588.3188664580907
62.50000000000417,2577.908714151976
67.72000000000367,2566.8657978728515
72.92000000000263,2555.275925433736
78.14000000000159,2543.158327194727
